,loss,accuracy
117,0.07281436026096344,0.9615384340286255
118,0.10585857927799225,0.9230769276618958
119,0.06850962340831757,0.9807692170143127
120,0.15689587593078613,0.9615384340286255
121,0.1447114646434784,0.9615384340286255
122,0.053689975291490555,0.9807692170143127
123,0.08656258136034012,0.9807692170143127
124,0.08480381220579147,0.9615384340286255
125,0.08771427720785141,0.9615384340286255
126,0.08216113597154617,0.9807692170143127
127,0.08728640526533127,0.942307710647583
128,0.06564322113990784,0.9615384340286255
129,0.1719055473804474,0.942307710647583
130,0.14833414554595947,0.9807692170143127
131,0.1046602874994278,0.9807692170143127
132,0.13412834703922272,0.9615384340286255
133,0.08679810166358948,0.9807692170143127
134,0.08840791881084442,0.9807692170143127
135,0.10153118520975113,0.9615384340286255
136,0.11783356219530106,0.9615384340286255
137,0.0830094963312149,0.9807692170143127
138,0.09162275493144989,0.9807692170143127
139,0.07750250399112701,0.9807692170143127
140,0.08140626549720764,0.9807692170143127
141,0.11111389100551605,0.9615384340286255
142,0.1945219188928604,0.9615384340286255
143,0.10430734604597092,0.9615384340286255
144,0.07286936044692993,0.9807692170143127
145,0.08341649919748306,0.9615384340286255
146,0.06616825610399246,0.9807692170143127
147,0.11424962431192398,0.9615384340286255
148,0.1009485051035881,0.9807692170143127
149,0.08716143667697906,0.9615384340286255
150,0.11791150271892548,0.9615384340286255
151,0.05275770649313927,0.9807692170143127
152,0.0838232934474945,0.9807692170143127
153,0.09024754166603088,0.9807692170143127
154,0.08478959649801254,0.9615384340286255
155,0.11957720667123795,0.9807692170143127
156,0.09597042948007584,0.9807692170143127
157,0.06142882630228996,0.9807692170143127
158,0.07427907735109329,0.9807692170143127
159,0.10765476524829865,0.942307710647583
160,0.09741486608982086,0.9807692170143127
161,0.06451483070850372,0.9807692170143127
162,0.06963955610990524,0.9807692170143127
163,0.08922704309225082,0.9807692170143127
164,0.07181265205144882,0.9807692170143127
165,0.12880095839500427,0.942307710647583
166,0.06653191894292831,0.9807692170143127
167,0.08338993042707443,0.9807692170143127
168,0.07242292910814285,0.9807692170143127
169,0.07308084517717361,0.9807692170143127
170,0.107428178191185,0.9807692170143127
171,0.10583306103944778,0.9615384340286255
172,0.06221289932727814,0.9807692170143127
173,0.08461244404315948,0.9807692170143127
174,0.07709869742393494,0.9807692170143127
175,0.05566247180104256,0.9807692170143127
176,0.06241104379296303,0.9807692170143127
177,0.07437718659639359,0.9807692170143127
178,0.048850540071725845,0.9807692170143127
179,0.06278430670499802,0.9807692170143127
180,0.05947566404938698,0.9807692170143127
181,0.052142433822155,0.9807692170143127
182,0.08432838320732117,0.9807692170143127
183,0.11354895681142807,0.9615384340286255
184,0.067684605717659,0.9807692170143127
185,0.06240994483232498,0.9807692170143127
186,0.0944293886423111,0.9615384340286255
187,0.08070177584886551,0.9807692170143127
188,0.07652267813682556,0.9807692170143127
189,0.10511655360460281,0.9807692170143127
190,0.10461107641458511,0.9807692170143127
191,0.061373770236968994,0.9807692170143127
192,0.09576424956321716,0.9807692170143127
193,0.08109207451343536,0.9807692170143127
194,0.06649554520845413,0.9615384340286255
195,0.049609407782554626,0.9807692170143127
196,0.09907077997922897,0.9807692170143127
197,0.0907638818025589,0.9807692170143127
198,0.0922829732298851,0.9615384340286255
199,0.08464603871107101,0.9807692170143127
200,0.0738590881228447,0.9807692170143127
201,0.08191696554422379,0.9807692170143127
202,0.09063754975795746,0.9807692170143127
203,0.0931035727262497,0.9807692170143127
204,0.06786883622407913,0.9807692170143127
205,0.06890527904033661,0.9807692170143127
206,0.06878620386123657,0.9807692170143127
207,0.11658322066068649,0.9615384340286255
208,0.06368499249219894,0.9807692170143127
209,0.07062745839357376,0.9807692170143127
210,0.09005440026521683,0.9807692170143127
211,0.07058337330818176,0.9807692170143127
212,0.11396178603172302,0.9615384340286255
213,0.07369257509708405,0.9807692170143127
214,0.09367683529853821,0.9615384340286255
215,0.08570115268230438,0.9615384340286255
216,0.07487750798463821,0.9807692170143127
217,0.07022897154092789,0.9615384340286255
218,0.0630030483007431,0.9807692170143127
219,0.06281084567308426,0.9807692170143127
220,0.09046770632266998,0.9807692170143127
221,0.11434448510408401,0.9615384340286255
222,0.12413518875837326,0.9807692170143127
223,0.07527583092451096,0.9807692170143127
224,0.07055601477622986,0.9807692170143127
225,0.0811767429113388,0.9807692170143127
226,0.062118493020534515,0.9807692170143127
227,0.04678542912006378,0.9807692170143127
228,0.0863000825047493,0.9807692170143127
229,0.08239392936229706,0.9807692170143127
230,0.06641148030757904,0.9807692170143127
231,0.07261725515127182,0.9807692170143127
232,0.07713651657104492,0.9807692170143127
233,0.07079345732927322,0.9807692170143127
234,0.134159654378891,0.9615384340286255
235,0.06442587077617645,0.9807692170143127
236,0.0906907469034195,0.9807692170143127
237,0.09680117666721344,0.9615384340286255
238,0.05461456999182701,0.9807692170143127
239,0.06874315440654755,0.9807692170143127
240,0.06828442960977554,0.9807692170143127
241,0.08098694682121277,0.9807692170143127
242,0.06820706278085709,0.9807692170143127
243,0.04991762340068817,0.9807692170143127
244,0.06898743659257889,0.9807692170143127
245,0.06916709244251251,0.9807692170143127
246,0.06823238730430603,0.9807692170143127
247,0.09157237410545349,0.9615384340286255
248,0.06796400994062424,0.9807692170143127
249,0.0495247058570385,0.9807692170143127
250,0.0667768269777298,0.9807692170143127
251,0.06198010593652725,0.9807692170143127
252,0.060372017323970795,0.9807692170143127
253,0.05388232693076134,0.9807692170143127
254,0.08894024789333344,0.9615384340286255
255,0.0828491747379303,0.9807692170143127
256,0.0614531971514225,0.9807692170143127
257,0.0526975616812706,0.9807692170143127
258,0.06704403460025787,0.9807692170143127
259,0.07435539364814758,0.9807692170143127
260,0.061886608600616455,0.9807692170143127
261,0.05671481788158417,0.9807692170143127
262,0.07384737581014633,0.9807692170143127
263,0.09816987067461014,0.9615384340286255
264,0.08277793228626251,0.9807692170143127
265,0.05419345572590828,0.9807692170143127
266,0.05875323712825775,0.9807692170143127
267,0.07086852192878723,0.9807692170143127
268,0.10773343592882156,0.9807692170143127
269,0.07945378124713898,0.9807692170143127
270,0.07821641862392426,0.9615384340286255
271,0.07845258712768555,0.9807692170143127
272,0.09988655149936676,0.9615384340286255
273,0.072858527302742,0.9807692170143127
274,0.06737913191318512,0.9807692170143127
275,0.1222609281539917,0.9615384340286255
276,0.1039077565073967,0.9615384340286255
277,0.0697399228811264,0.9615384340286255
278,0.0811508446931839,0.9807692170143127
279,0.06524824351072311,0.9807692170143127
280,0.06460816413164139,0.9807692170143127
281,0.05312545970082283,0.9807692170143127
282,0.0755169689655304,0.9807692170143127
283,0.10138631612062454,0.9615384340286255
284,0.0676388218998909,0.9807692170143127
285,0.08353634923696518,0.9807692170143127
286,0.05435629189014435,0.9807692170143127
287,0.07459637522697449,0.9807692170143127
288,0.05576181411743164,0.9807692170143127
289,0.0578845739364624,0.9807692170143127
290,0.06737165153026581,0.9807692170143127
291,0.08755163103342056,0.9615384340286255
292,0.05995307117700577,0.9807692170143127
293,0.054451778531074524,0.9807692170143127
294,0.07314299046993256,0.9807692170143127
295,0.03391668200492859,0.9807692170143127
296,0.05223361775279045,0.9807692170143127
297,0.06089111045002937,0.9807692170143127
298,0.04756158962845802,0.9807692170143127
299,0.06972528249025345,0.9807692170143127
300,0.0552009716629982,0.9807692170143127
301,0.06099070608615875,0.9807692170143127
302,0.06325772404670715,0.9807692170143127
303,0.1017761081457138,0.9615384340286255
304,0.051874950528144836,0.9807692170143127
305,0.0928783267736435,0.9615384340286255
306,0.06970342993736267,0.9807692170143127
307,0.08966566622257233,0.9615384340286255
308,0.10350123792886734,0.9615384340286255
309,0.09413044899702072,0.9807692170143127
310,0.07500632852315903,0.9615384340286255
311,0.07083668559789658,0.9807692170143127
312,0.07040608674287796,0.9807692170143127
313,0.05914013832807541,0.9807692170143127
314,0.09352575242519379,0.9807692170143127
315,0.062357958406209946,0.9807692170143127
316,0.07380236685276031,0.9807692170143127
317,0.054525379091501236,0.9807692170143127
318,0.07315348833799362,0.9807692170143127
319,0.06441735476255417,0.9807692170143127
320,0.06855974346399307,0.9807692170143127
321,0.07016409188508987,0.9807692170143127
322,0.0705593004822731,0.9807692170143127
323,0.05915528163313866,0.9807692170143127
324,0.06644324958324432,0.9615384340286255
325,0.09310244023799896,0.9615384340286255
326,0.04940105229616165,0.9807692170143127
327,0.07724984735250473,0.9807692170143127
328,0.06672676652669907,0.9807692170143127
329,0.05738398805260658,0.9807692170143127
330,0.06374964118003845,0.9615384340286255
331,0.038257911801338196,0.9807692170143127
332,0.049467962235212326,0.9807692170143127
333,0.05103236809372902,0.9807692170143127
334,0.055742695927619934,0.9807692170143127
335,0.07691771537065506,0.9807692170143127
336,0.05663387477397919,0.9807692170143127
337,0.08204435557126999,0.9807692170143127
338,0.07206156849861145,0.9807692170143127
339,0.048567984253168106,0.9807692170143127
340,0.050394438207149506,0.9807692170143127
341,0.05427437648177147,0.9807692170143127
342,0.07993213832378387,0.9807692170143127
343,0.06660047918558121,0.9807692170143127
344,0.06278443336486816,0.9807692170143127
345,0.06044837459921837,0.9807692170143127
346,0.0778273418545723,0.9807692170143127
347,0.07797311246395111,0.9615384340286255
348,0.06559573113918304,0.9615384340286255
349,0.08901476114988327,0.9615384340286255
350,0.06233646720647812,0.9807692170143127
351,0.04493701085448265,0.9807692170143127
352,0.05701646953821182,0.9807692170143127
353,0.07187862694263458,0.9807692170143127
354,0.040043968707323074,0.9807692170143127
355,0.0665440708398819,0.9807692170143127
356,0.05199084430932999,0.9807692170143127
357,0.0525076650083065,0.9807692170143127
358,0.0744926780462265,0.9807692170143127
359,0.05968491733074188,0.9807692170143127
360,0.04978955537080765,0.9807692170143127
361,0.06932374835014343,0.9807692170143127
362,0.06209399178624153,0.9807692170143127
363,0.05032037943601608,0.9807692170143127
364,0.0645458996295929,0.9807692170143127
365,0.07354481518268585,0.9807692170143127
366,0.052442822605371475,0.9807692170143127
367,0.06670892238616943,0.9615384340286255
368,0.057904794812202454,0.9807692170143127
369,0.05335574597120285,0.9807692170143127
370,0.05687164515256882,0.9615384340286255
371,0.048016276210546494,0.9807692170143127
372,0.05694419518113136,0.9807692170143127
373,0.054442111402750015,0.9807692170143127
374,0.03861458972096443,0.9807692170143127
375,0.045880429446697235,0.9807692170143127
376,0.03223296254873276,0.9807692170143127
377,0.050597481429576874,0.9807692170143127
378,0.06792019307613373,0.9807692170143127
379,0.061802029609680176,0.9807692170143127
380,0.07727889716625214,0.9807692170143127
381,0.036692362278699875,0.9807692170143127
382,0.07888521254062653,0.9807692170143127
383,0.06817184388637543,0.9807692170143127
384,0.04040520638227463,0.9807692170143127
385,0.05977483466267586,0.9807692170143127
386,0.06470593065023422,0.9807692170143127
387,0.058195989578962326,0.9807692170143127
388,0.03983215242624283,0.9807692170143127
389,0.08026229590177536,0.9615384340286255
390,0.049410149455070496,0.9807692170143127
391,0.04220271110534668,0.9807692170143127
392,0.0713052824139595,0.9807692170143127
393,0.04719166457653046,0.9807692170143127
394,0.04097002372145653,0.9807692170143127
395,0.05832678824663162,0.9807692170143127
396,0.057723693549633026,0.9807692170143127
397,0.056725241243839264,0.9807692170143127
398,0.0723901242017746,0.9807692170143127
399,0.07359480112791061,0.9807692170143127
400,0.07259678095579147,0.9807692170143127
401,0.06282927095890045,0.9807692170143127
402,0.08484631031751633,0.9615384340286255
403,0.06826215237379074,0.9807692170143127
404,0.04178183525800705,0.9807692170143127
405,0.0660548284649849,0.9807692170143127
406,0.05744422972202301,0.9807692170143127
407,0.09393143653869629,0.9807692170143127
408,0.07082075625658035,0.9807692170143127
409,0.07574300467967987,0.9807692170143127
410,0.07713311165571213,0.9807692170143127
411,0.049517467617988586,0.9807692170143127
412,0.05177774280309677,0.9807692170143127
413,0.058904632925987244,0.9807692170143127
414,0.07584032416343689,0.9807692170143127
415,0.05190734565258026,0.9807692170143127
416,0.06380099803209305,0.9807692170143127
417,0.07553672045469284,0.9615384340286255
418,0.043841615319252014,0.9807692170143127
419,0.057548049837350845,0.9807692170143127
420,0.07000888139009476,0.9807692170143127
421,0.053602736443281174,0.9807692170143127
422,0.053256478160619736,0.9807692170143127
423,0.05145209655165672,0.9807692170143127
424,0.07383991777896881,0.9807692170143127
425,0.061723493039608,0.9807692170143127
426,0.06413207948207855,0.9807692170143127
427,0.07298687100410461,0.9807692170143127
428,0.08158567547798157,0.9807692170143127
429,0.059204407036304474,0.9807692170143127
430,0.07425081729888916,0.9807692170143127
431,0.06319914758205414,0.9807692170143127
432,0.06736952811479568,0.9807692170143127
433,0.07650554180145264,0.9807692170143127
434,0.0599619522690773,0.9807692170143127
435,0.07089106738567352,0.9807692170143127
436,0.04301827773451805,0.9807692170143127
437,0.05842110142111778,0.9807692170143127
438,0.06328120827674866,0.9807692170143127
439,0.06446158140897751,0.9807692170143127
440,0.08023596554994583,0.9615384340286255
441,0.06088276207447052,0.9807692170143127
442,0.06021789833903313,0.9807692170143127
443,0.062102820724248886,0.9807692170143127
444,0.0576789528131485,0.9807692170143127
445,0.05565198138356209,0.9807692170143127
446,0.053340617567300797,0.9807692170143127
447,0.0657670795917511,0.9807692170143127
448,0.04802481830120087,0.9807692170143127
449,0.05610319599509239,0.9807692170143127
450,0.09769546985626221,0.9615384340286255
451,0.050791118294000626,0.9807692170143127
452,0.047944147139787674,0.9807692170143127
453,0.04824739322066307,0.9807692170143127
454,0.05622829869389534,0.9807692170143127
455,0.059832070022821426,0.9807692170143127
456,0.05530768260359764,0.9807692170143127
457,0.06827111542224884,0.9807692170143127
458,0.11196689307689667,0.9615384340286255
459,0.05052618682384491,0.9807692170143127
460,0.055364809930324554,0.9807692170143127
461,0.058765869587659836,0.9615384340286255
462,0.07068031281232834,0.9615384340286255
463,0.056448619812726974,0.9807692170143127
464,0.12073242664337158,0.9615384340286255
465,0.061609961092472076,0.9807692170143127
466,0.06346650421619415,0.9807692170143127
467,0.06615525484085083,0.9807692170143127
468,0.06206691637635231,0.9807692170143127
469,0.06404481083154678,0.9807692170143127
470,0.04870222508907318,0.9807692170143127
471,0.05197231471538544,0.9807692170143127
472,0.06692752987146378,0.9807692170143127
473,0.05811348184943199,0.9807692170143127
474,0.0715935230255127,0.9807692170143127
475,0.06482447683811188,0.9807692170143127
476,0.07149013876914978,0.9807692170143127
477,0.07545406371355057,0.9807692170143127
478,0.06600762903690338,0.9807692170143127
479,0.06707130372524261,0.9807692170143127
480,0.05462997406721115,0.9807692170143127
481,0.06162789836525917,0.9807692170143127
482,0.04129493981599808,0.9807692170143127
483,0.05469731241464615,0.9807692170143127
484,0.05320912227034569,0.9807692170143127
485,0.05848884582519531,0.9807692170143127
486,0.05644313246011734,0.9807692170143127
487,0.05571183189749718,0.9807692170143127
488,0.04285069555044174,0.9807692170143127
489,0.06629084050655365,0.9807692170143127
490,0.065735824406147,0.9807692170143127
491,0.05612162873148918,0.9807692170143127
492,0.05515987053513527,0.9807692170143127
493,0.0469839833676815,0.9807692170143127
494,0.05075846239924431,0.9615384340286255
495,0.06195585057139397,0.9807692170143127
496,0.05097728595137596,0.9807692170143127
497,0.06828783452510834,0.9807692170143127
498,0.06384053081274033,0.9807692170143127
499,0.07833428680896759,0.9807692170143127
500,0.05685802921652794,0.9807692170143127
501,0.05741630494594574,0.9807692170143127
502,0.07032780349254608,0.9807692170143127
503,0.05093306303024292,0.9807692170143127
504,0.055400487035512924,0.9807692170143127
505,0.11156105995178223,0.9615384340286255
506,0.059107597917318344,0.9807692170143127
507,0.055632658302783966,0.9807692170143127
508,0.05876956135034561,0.9807692170143127
509,0.09147714078426361,0.9615384340286255
510,0.05750676244497299,0.9807692170143127
511,0.06312838196754456,0.9807692170143127
512,0.05597485974431038,0.9615384340286255
513,0.07552360743284225,0.9807692170143127
514,0.07457435131072998,0.9807692170143127
515,0.05307207256555557,0.9807692170143127
516,0.06295368820428848,0.9807692170143127
517,0.058627255260944366,0.9807692170143127
518,0.051419395953416824,0.9807692170143127
519,0.06199895963072777,0.9807692170143127
520,0.08169341832399368,0.9807692170143127
521,0.06402849406003952,0.9807692170143127
522,0.04947863146662712,0.9807692170143127
523,0.06016329675912857,0.9807692170143127
524,0.06818484514951706,0.9807692170143127
525,0.05978049337863922,0.9807692170143127
526,0.050657905638217926,0.9807692170143127
527,0.07135235518217087,0.9615384340286255
528,0.05099057778716087,0.9807692170143127
529,0.04822440445423126,0.9807692170143127
530,0.06406237930059433,0.9807692170143127
531,0.040225837379693985,0.9807692170143127
532,0.049667589366436005,0.9807692170143127
533,0.04947971552610397,0.9807692170143127
534,0.07217936962842941,0.9807692170143127
535,0.06555351614952087,0.9615384340286255
536,0.05934838950634003,0.9807692170143127
537,0.04874582961201668,0.9807692170143127
538,0.0683380514383316,0.9807692170143127
539,0.05589308217167854,0.9615384340286255
540,0.08442437648773193,0.9615384340286255
541,0.05259958654642105,0.9807692170143127
542,0.042023882269859314,0.9807692170143127
543,0.06546736508607864,0.9807692170143127
544,0.05518954619765282,0.9807692170143127
545,0.05301316827535629,0.9807692170143127
546,0.06575161963701248,0.9807692170143127
547,0.05373726040124893,0.9807692170143127
548,0.06294412910938263,0.9807692170143127
549,0.04629058390855789,0.9807692170143127
550,0.059854455292224884,0.9807692170143127
551,0.07488340139389038,0.9807692170143127
552,0.04344058036804199,0.9807692170143127
553,0.04259657487273216,0.9807692170143127
554,0.05630127340555191,0.9807692170143127
555,0.04935063421726227,0.9807692170143127
556,0.03507557511329651,0.9807692170143127
557,0.06650933623313904,0.9807692170143127
558,0.06728523969650269,0.9807692170143127
559,0.09293805807828903,0.9807692170143127
560,0.05062055587768555,0.9807692170143127
561,0.05829911679029465,0.9807692170143127
562,0.04375014454126358,0.9807692170143127
563,0.058294739574193954,0.9807692170143127
564,0.07952435314655304,0.9807692170143127
565,0.04377048835158348,0.9807692170143127
566,0.041479356586933136,0.9807692170143127
567,0.04615270346403122,0.9807692170143127
568,0.04865819588303566,0.9807692170143127
569,0.08455081284046173,0.9615384340286255
570,0.06396153569221497,0.9807692170143127
571,0.06867987662553787,0.9807692170143127
572,0.05250297114253044,0.9807692170143127
573,0.07878486067056656,0.9807692170143127
574,0.05546092242002487,0.9807692170143127
575,0.056790199130773544,0.9807692170143127
576,0.06775391101837158,0.9615384340286255
577,0.05978253856301308,0.9807692170143127
578,0.05962751433253288,0.9807692170143127
579,0.06408372521400452,0.9807692170143127
580,0.06648470461368561,0.9807692170143127
581,0.05978081002831459,0.9807692170143127
582,0.061006639152765274,0.9807692170143127
583,0.0755683109164238,0.9807692170143127
584,0.05417788773775101,0.9807692170143127
585,0.07825268805027008,0.9615384340286255
586,0.050173401832580566,0.9807692170143127
587,0.048641595989465714,0.9807692170143127
588,0.05649720877408981,0.9807692170143127
589,0.06023969128727913,0.9807692170143127
590,0.06251509487628937,0.9807692170143127
591,0.0673626959323883,0.9807692170143127
592,0.05838066339492798,0.9807692170143127
593,0.07406408339738846,0.9807692170143127
594,0.07635026425123215,0.9615384340286255
595,0.06366141885519028,0.9807692170143127
596,0.053268685936927795,0.9807692170143127
597,0.05453050881624222,0.9807692170143127
598,0.05399711802601814,0.9807692170143127
599,0.05751044303178787,0.9807692170143127
600,0.04824107885360718,0.9807692170143127
601,0.13218766450881958,0.9615384340286255
602,0.05956201255321503,0.9807692170143127
603,0.061039622873067856,0.9807692170143127
604,0.052467066794633865,0.9807692170143127
605,0.05601797625422478,0.9807692170143127
606,0.11605262011289597,0.9615384340286255
607,0.05889814719557762,0.9807692170143127
608,0.05727555230259895,0.9807692170143127
609,0.05833958089351654,0.9807692170143127
610,0.04961993545293808,0.9807692170143127
611,0.060262974351644516,0.9807692170143127
612,0.05377984791994095,0.9807692170143127
613,0.05952216684818268,0.9807692170143127
614,0.06472767889499664,0.9807692170143127
615,0.06917786598205566,0.9615384340286255
616,0.05229828506708145,0.9807692170143127
617,0.04752373695373535,0.9807692170143127
618,0.064250648021698,0.9615384340286255
619,0.04976366087794304,0.9807692170143127
620,0.06318917125463486,0.9807692170143127
621,0.06381438672542572,0.9807692170143127
622,0.06612429767847061,0.9807692170143127
623,0.05311453714966774,0.9807692170143127
624,0.062349241226911545,0.9807692170143127
625,0.0645861029624939,0.9807692170143127
626,0.04515510052442551,0.9807692170143127
627,0.06135081499814987,0.9807692170143127
628,0.06865859031677246,0.9807692170143127
629,0.06695351004600525,0.9807692170143127
630,0.04836687818169594,0.9807692170143127
631,0.04697943106293678,0.9807692170143127
632,0.06815125048160553,0.9807692170143127
633,0.051229093223810196,0.9807692170143127
634,0.04949872940778732,0.9807692170143127
635,0.05088698863983154,0.9807692170143127
636,0.051356393843889236,0.9807692170143127
637,0.05424756556749344,0.9807692170143127
638,0.06497747451066971,0.9807692170143127
639,0.057293400168418884,0.9807692170143127
640,0.04438396543264389,0.9807692170143127
641,0.042890094220638275,0.9807692170143127
642,0.07079349458217621,0.9807692170143127
643,0.054235316812992096,0.9807692170143127
644,0.0490310974419117,0.9807692170143127
645,0.045783631503582,0.9807692170143127
646,0.05929174646735191,0.9807692170143127
647,0.05008542165160179,0.9807692170143127
648,0.04337700083851814,0.9807692170143127
649,0.05295811593532562,0.9807692170143127
650,0.0515306256711483,0.9807692170143127
651,0.048752300441265106,0.9807692170143127
652,0.043035492300987244,0.9807692170143127
653,0.061849262565374374,0.9807692170143127
654,0.05644373595714569,0.9807692170143127
655,0.05671706050634384,0.9807692170143127
656,0.05542523041367531,0.9807692170143127
657,0.05185806751251221,0.9807692170143127
658,0.06197059899568558,0.9807692170143127
659,0.06622069329023361,0.9807692170143127
660,0.03957335278391838,0.9807692170143127
661,0.05728713795542717,0.9807692170143127
662,0.05096297711133957,0.9807692170143127
663,0.048322584480047226,0.9807692170143127
664,0.07592947036027908,0.9615384340286255
665,0.0507989302277565,0.9807692170143127
666,0.04752563685178757,0.9807692170143127
667,0.04330804571509361,0.9807692170143127
668,0.08808625489473343,0.9615384340286255
669,0.05743425711989403,0.9807692170143127
670,0.048806771636009216,0.9807692170143127
671,0.04999255761504173,0.9807692170143127
672,0.07065201550722122,0.9807692170143127
673,0.05055160075426102,0.9807692170143127
674,0.04276581481099129,0.9807692170143127
675,0.055868979543447495,0.9807692170143127
676,0.06471746414899826,0.9807692170143127
677,0.049066148698329926,0.9807692170143127
678,0.05089897662401199,0.9807692170143127
679,0.04762152209877968,0.9807692170143127
680,0.05683013051748276,0.9807692170143127
681,0.039049841463565826,0.9807692170143127
682,0.04404332488775253,0.9807692170143127
683,0.0677637904882431,0.9807692170143127
684,0.053174421191215515,0.9807692170143127
685,0.0582825168967247,0.9807692170143127
686,0.06096163019537926,0.9807692170143127
687,0.05079424008727074,0.9807692170143127
688,0.0587957538664341,0.9807692170143127
689,0.04634787514805794,0.9807692170143127
690,0.07884640991687775,0.9807692170143127
691,0.09826219826936722,0.9615384340286255
692,0.062033526599407196,0.9807692170143127
693,0.046623747795820236,0.9807692170143127
694,0.0534881129860878,0.9807692170143127
695,0.056817326694726944,0.9807692170143127
696,0.06365402787923813,0.9807692170143127
697,0.06265555322170258,0.9807692170143127
698,0.05716923996806145,0.9807692170143127
699,0.047352805733680725,0.9807692170143127
700,0.0428890623152256,0.9807692170143127
701,0.05684618279337883,0.9807692170143127
